Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
APAN,08/03/19,19.7283333333,-98.4661111111,HI22,25.5,4.5,Panuco,Llanura,27.51477,8.68304,2.01477,4.18304,17.26959,15.4,33,760.7,0,255.7,1
APAN,09/03/19,19.7283333333,-98.4661111111,HI22,26.5,6.8,Panuco,Llanura,27.61072,9.39066,1.11072,2.59066,17.41888,16.9,27,759,0,274.7,1
APAN,10/03/19,19.7283333333,-98.4661111111,HI22,27.1,6.5,Panuco,Llanura,28.56317,9.69638,1.46317,3.19638,18.37268,17,34,759.6,0,297.5,1
APAN,11/03/19,19.7283333333,-98.4661111111,HI22,28.8,6.9,Panuco,Llanura,27.92041,10.6611,-0.87959,3.7611,18.07666,17.9,31,760.4,0,312,1
APAN,12/03/19,19.7283333333,-98.4661111111,HI22,26.9,4.1,Panuco,Llanura,27.61823,7.76703,0.71823,3.66703,16.87579,16.6,25,760.2,0,325.6,1
APAN,13/03/19,19.7283333333,-98.4661111111,HI22,28,4.4,Panuco,Llanura,29.19525,7.92456,1.19525,3.52456,17.22,16.6,33,758.2,0,319,1
APAN,14/03/19,19.7283333333,-98.4661111111,HI22,27.7,5.6,Panuco,Llanura,28.44293,9.46176,0.74293,3.86176,17.95157,16.5,42,758.6,0,280.3,1
CD ALEMAN,08/03/19,18.1897222222,-96.0980555556,VR05,33.2,20.2,Papaloapan,Llanura,31.77228,20.0181,-1.42772,-0.1819,24.80771,25,80,1009.5,0,265.2,1
CD ALEMAN,09/03/19,18.1897222222,-96.0980555556,VR05,35.5,20.5,Papaloapan,Llanura,34.16891,20.32629,-1.33109,-0.17371,26.25146,26.5,78,1004.6,0,283.2,1
CD ALEMAN,10/03/19,18.1897222222,-96.0980555556,VR05,36.2,21.9,Papaloapan,Llanura,34.95016,21.14523,-1.24984,-0.75477,27.31497,27.7,74,1004.3,0,268.1,1
CD ALEMAN,11/03/19,18.1897222222,-96.0980555556,VR05,35.5,22.3,Papaloapan,Llanura,33.08875,21.8324,-2.41125,-0.4676,26.83826,27,75,1007.9,0,229.2,1
CD ALEMAN,12/03/19,18.1897222222,-96.0980555556,VR05,34.7,22.7,Papaloapan,Llanura,32.08826,20.66507,-2.61174,-2.03493,25.33578,27.2,75,1009.2,0,247.6,1
CD ALEMAN,13/03/19,18.1897222222,-96.0980555556,VR05,37.3,21.8,Papaloapan,Llanura,37.63354,21.52789,0.33354,-0.27211,28.07538,27.7,74,1003.3,0,286.1,1
CD ALEMAN,14/03/19,18.1897222222,-96.0980555556,VR05,37.7,22.5,Papaloapan,Llanura,38.04749,21.86768,0.34749,-0.63232,29.02606,28.6,74,1000.9,0,272.2,1
PSA ROJO GOMEZ,08/03/19,20.3594444444,-99.3186111111,HI10,29,20,Panuco,Sierra,30.12396,11.36792,1.12396,-8.63208,19.40652,20,36,855.1,0,217,1
PSA ROJO GOMEZ,09/03/19,20.3594444444,-99.3186111111,HI10,28.8,15.6,Panuco,Sierra,30.05438,11.38843,1.25438,-4.21157,20.22717,21.6,34,853.3,0,218.5,1
PSA ROJO GOMEZ,10/03/19,20.3594444444,-99.3186111111,HI10,29.2,13.6,Panuco,Sierra,31.09549,11.83688,1.89549,-1.76312,20.76306,21.1,35,853.9,0,244.7,1
PSA ROJO GOMEZ,11/03/19,20.3594444444,-99.3186111111,HI10,27.8,12.2,Panuco,Sierra,29.5563,12.43417,1.7563,0.23417,19.52692,18.7,43,855.5,0,193.3,1
PSA ROJO GOMEZ,12/03/19,20.3594444444,-99.3186111111,HI10,30.1,23.5,Panuco,Sierra,31.43307,11.2749,1.33307,-12.2251,19.36722,,,,,,1
PSA ROJO GOMEZ,13/03/19,20.3594444444,-99.3186111111,HI10,29.5,13.2,Panuco,Sierra,31.89728,10.35086,2.39728,-2.84914,20.08264,19.9,46,852.6,0,227.4,1
PSA ROJO GOMEZ,14/03/19,20.3594444444,-99.3186111111,HI10,29,13.4,Panuco,Sierra,31.13141,11.10681,2.13141,-2.29319,20.58948,21.2,34,852.8,0,220.7,1
ACTOPAN,08/03/19,20.2805555556,-98.9725,HI07,30.1,18.7,Panuco,Llanura,29.39896,10.51254,-0.70104,-8.18746,18.6745,19.3,39,856.9,0,202.9,1
ACTOPAN,09/03/19,20.2805555556,-98.9725,HI07,30.3,9.6,Panuco,Llanura,29.39932,11.13168,-0.90068,1.53168,19.39655,19.8,33,855.2,0,211.5,1
ACTOPAN,10/03/19,20.2805555556,-98.9725,HI07,30.7,10.9,Panuco,Llanura,30.27963,11.26663,-0.42037,0.36663,20.04816,20.8,37,855.6,0,206.8,1
ACTOPAN,11/03/19,20.2805555556,-98.9725,HI07,26.9,9.7,Panuco,Llanura,28.54166,12.3403,1.64166,2.6403,19.14667,18.2,40,857.2,0,195.5,1
ACTOPAN,12/03/19,20.2805555556,-98.9725,HI07,30.5,25.1,Panuco,Llanura,30.01297,9.9563,-0.48703,-15.1437,18.45807,,,854.6,0,56,1
ACTOPAN,13/03/19,20.2805555556,-98.9725,HI07,30.4,8.9,Panuco,Llanura,31.86823,10.34952,1.46823,1.44952,19.60803,18.8,59,854.4,0,223.7,1
ACTOPAN,14/03/19,20.2805555556,-98.9725,HI07,30.8,9.4,Panuco,Llanura,30.59961,11.21518,-0.20039,1.81518,20.11731,20,38,854.7,0,218.7,1
HUEJUTLA,08/03/19,21.1547222222,-98.3686111111,HI02,30.4,13.7,Panuco,Lomer?o,31.49744,16.89325,1.09744,3.19325,22.60608,20.9,,1001.7,0,285.6,1
HUEJUTLA,09/03/19,21.1547222222,-98.3686111111,HI02,33.1,17.4,Panuco,Lomer?o,34.93195,18.14053,1.83195,0.74053,24.86349,24,,996.3,0,256.8,1
HUEJUTLA,10/03/19,21.1547222222,-98.3686111111,HI02,31.2,19.5,Panuco,Lomer?o,33.63828,18.8317,2.43828,-0.6683,25.2998,23.5,,997.3,0,145.4,1
HUEJUTLA,11/03/19,21.1547222222,-98.3686111111,HI02,31.3,22.4,Panuco,Lomer?o,32.73706,19.63168,1.43706,-2.76832,25.2081,25,,1000.9,0,156.2,1
HUEJUTLA,12/03/19,21.1547222222,-98.3686111111,HI02,31.3,20.6,Panuco,Lomer?o,32.1301,19.58453,0.8301,-1.01547,24.50891,25.8,,1001.9,0,222.8,1
HUEJUTLA,13/03/19,21.1547222222,-98.3686111111,HI02,34.9,20.5,Panuco,Lomer?o,36.50089,18.93417,1.60089,-1.56583,26.13586,26,,995,0,251,1
HUEJUTLA,14/03/19,21.1547222222,-98.3686111111,HI02,35,18.9,Panuco,Lomer?o,36.9856,19.49103,1.9856,0.59103,27.01947,26,,993.2,0,253.1,1
MARKAZUZA,08/03/19,20.3,-101.6,GT47,33.8,22.8,Lerma Santiago,Llanura,31.00275,12.74054,-2.79725,-10.05946,21.4606,21.4,52,,0,,1
MARKAZUZA,09/03/19,20.3,-101.6,GT47,31.4,11.3,Lerma Santiago,Llanura,30.98795,11.73657,-0.41205,0.43657,20.62317,21.1,48,,0,,1
MARKAZUZA,10/03/19,20.3,-101.6,GT47,33.1,12.2,Lerma Santiago,Llanura,31.46146,11.92218,-1.63854,-0.27782,20.78662,21.2,44,,0,,1
MARKAZUZA,11/03/19,20.3,-101.6,GT47,30.3,11,Lerma Santiago,Llanura,32.5462,13.10352,2.2462,2.10352,22.14246,,,,,,1
MARKAZUZA,12/03/19,20.3,-101.6,GT47,31.9,27.5,Lerma Santiago,Llanura,31.33987,13.65393,-0.56013,-13.84607,21.7821,,,,0,,1
MARKAZUZA,13/03/19,20.3,-101.6,GT47,30.3,10.3,Lerma Santiago,Llanura,29.79153,10.56848,-0.50847,0.26848,19.67822,19.5,54,,0,,1
MARKAZUZA,14/03/19,20.3,-101.6,GT47,32.3,9.7,Lerma Santiago,Llanura,30.46609,11.14337,-1.83391,1.44337,19.64383,19.6,56,,0,,1
ACAPULCOSEMAR,08/03/19,16.8169444444,-99.9066666667,GR48,30,25.9,NaN,NaN,31.56799,23.50626,1.56799,-2.39374,26.61411,27.4,71,999.5,0,,1
ACAPULCOSEMAR,09/03/19,16.8169444444,-99.9066666667,GR48,31.7,24.7,NaN,NaN,31.0224,23.51343,-0.6776,-1.18657,26.52353,27.8,70,997,0,,1
ACAPULCOSEMAR,10/03/19,16.8169444444,-99.9066666667,GR48,33.7,24.2,NaN,NaN,30.7821,23.11462,-2.9179,-1.08538,26.26489,27.6,65,998.1,0,,1
ACAPULCOSEMAR,11/03/19,16.8169444444,-99.9066666667,GR48,32.3,23.7,NaN,NaN,31.33026,23.09653,-0.96974,-0.60347,26.30969,27.8,64,999.3,0,,1
ACAPULCOSEMAR,12/03/19,16.8169444444,-99.9066666667,GR48,33.6,24.8,NaN,NaN,31.72693,23.49112,-1.87307,-1.30888,26.78552,28.5,55,999.4,0,,1
ACAPULCOSEMAR,13/03/19,16.8169444444,-99.9066666667,GR48,33.7,25.1,NaN,NaN,31.26813,23.50446,-2.43187,-1.59554,26.80045,28.3,61,997.8,0,,1
ACAPULCOSEMAR,14/03/19,16.8169444444,-99.9066666667,GR48,32,24.8,NaN,NaN,30.47736,22.68753,-1.52264,-2.11247,26.10141,28.2,64,998,0,,1
VALLE HERMOSO,08/03/19,25.6658333333,-97.8263888889,TM51,23.6,18.3,Bravo Conchos,Llanura,29.40778,18.98837,5.80778,0.68837,22.97333,20.5,63,1012.9,367.5,79.7,1
VALLE HERMOSO,09/03/19,25.6658333333,-97.8263888889,TM51,28.1,18.4,Bravo Conchos,Llanura,35.31985,20.85693,7.21985,2.45693,25.77374,22,62,1007,420,60.8,1
VALLE HERMOSO,10/03/19,25.6658333333,-97.8263888889,TM51,26.1,19.8,Bravo Conchos,Llanura,31.45688,20.44278,5.35688,0.64278,24.90231,21.9,62,1010.5,385,62,1
VALLE HERMOSO,11/03/19,25.6658333333,-97.8263888889,TM51,22.5,19.1,Bravo Conchos,Llanura,30.58524,20.88074,8.08524,1.78074,24.97873,,,,,,1
VALLE HERMOSO,12/03/19,25.6658333333,-97.8263888889,TM51,24.7,18.7,Bravo Conchos,Llanura,29.34271,20.78027,4.64271,2.08027,24.65771,,,,,,1
VALLE HERMOSO,13/03/19,25.6658333333,-97.8263888889,TM51,26.5,20.2,Bravo Conchos,Llanura,34.56671,22.1138,8.06671,1.9138,26.51123,22.3,62,1004.5,367.5,68,1
VALLE HERMOSO,14/03/19,25.6658333333,-97.8263888889,TM51,24.4,20.1,Bravo Conchos,Llanura,31.8736,20.75171,7.4736,0.65171,25.20029,21.3,62,1008.2,367.5,53.1,1
PTO VICENTE,08/03/19,17.2727777778,-101.0577777778,GR46,29.5,25.6,Costa Grande de Guerrero,Llanura,29.8692,23.61798,0.3692,-1.98202,26.15125,27.1,71,1011.3,0,,1
PTO VICENTE,09/03/19,17.2727777778,-101.0577777778,GR46,31,23.8,Costa Grande de Guerrero,Llanura,29.83813,24.07928,-1.16187,0.27928,26.36475,27.1,63,1008.7,0,,1
PTO VICENTE,10/03/19,17.2727777778,-101.0577777778,GR46,29.4,22.5,Costa Grande de Guerrero,Llanura,29.31873,23.07498,-0.08127,0.57498,25.76923,26,76,1009.5,0,,1
PTO VICENTE,11/03/19,17.2727777778,-101.0577777778,GR46,30.1,23.1,Costa Grande de Guerrero,Llanura,30.15588,23.15869,0.05588,0.05869,25.86523,26.5,71,1011.1,0,,1
PTO VICENTE,12/03/19,17.2727777778,-101.0577777778,GR46,32.7,23.3,Costa Grande de Guerrero,Llanura,30.58496,23.37769,-2.11504,0.07769,26.35156,27.1,53,1011.3,0,,1
PTO VICENTE,13/03/19,17.2727777778,-101.0577777778,GR46,32.5,24.3,Costa Grande de Guerrero,Llanura,30.01636,23.28406,-2.48364,-1.01594,26.20346,27.7,60,1009.9,0,,1
PTO VICENTE,14/03/19,17.2727777778,-101.0577777778,GR46,30.6,23,Costa Grande de Guerrero,Llanura,29.69507,23.05936,-0.90493,0.05936,25.79843,27,60,1009.9,0,,1
FRESNOS DE PR,08/03/19,17.6633333333,-100.6558333333,GR41,0,0,Balsas,Sierra,34.00748,18.03635,34.00748,18.03635,24.74277,0,,831.4,0,,1
FRESNOS DE PR,09/03/19,17.6633333333,-100.6558333333,GR41,0,0,Balsas,Sierra,34.43747,18.40656,34.43747,18.40656,25.07611,0,,829.3,0,,1
FRESNOS DE PR,10/03/19,17.6633333333,-100.6558333333,GR41,0,0,Balsas,Sierra,34.10272,17.19141,34.10272,17.19141,24.53513,0,,829.6,0,,1
FRESNOS DE PR,11/03/19,17.6633333333,-100.6558333333,GR41,0,0,Balsas,Sierra,34.62082,17.47659,34.62082,17.47659,24.56082,0,,830.6,0,,1
FRESNOS DE PR,12/03/19,17.6633333333,-100.6558333333,GR41,0,0,Balsas,Sierra,34.69128,16.9144,34.69128,16.9144,24.57321,0,,831,0,,1
FRESNOS DE PR,13/03/19,17.6633333333,-100.6558333333,GR41,0,0,Balsas,Sierra,33.73068,17.17267,33.73068,17.17267,24.24332,0,,830.2,0,,1
FRESNOS DE PR,14/03/19,17.6633333333,-100.6558333333,GR41,0,0,Balsas,Sierra,33.52115,17.30133,33.52115,17.30133,24.08939,0,,830,0,,1
GR29,08/03/19,17.47,-98.61,GR29,-99,-99,Balsas,Sierra,34.46909,14.64709,-99,-99,22.92557,,,,0,,0
GR29,09/03/19,17.47,-98.61,GR29,-99,-99,Balsas,Sierra,33.90253,14.86719,-99,-99,22.8501,,,,0,,0
CHILAPA,08/03/19,17.6072222222,-99.1808333333,GR26,30.3,20.7,Balsas,Valle,34.87671,15.69696,4.57671,-5.00304,23.63028,21.6,66,998.2,0,,1
CHILAPA,09/03/19,17.6072222222,-99.1808333333,GR26,32.1,14.2,Balsas,Valle,34.57007,15.87549,2.47007,1.67549,23.73492,22.5,65,1006.4,0,,1
CHILAPA,10/03/19,17.6072222222,-99.1808333333,GR26,29.6,13.8,Balsas,Valle,34.7178,15.50958,5.1178,1.70958,23.88934,22,68,1006.7,0,,1
CHILAPA,11/03/19,17.6072222222,-99.1808333333,GR26,30.2,12.3,Balsas,Valle,35.49832,15.78644,5.29832,3.48644,23.98303,20.1,61,1008.8,0,,1
CHILAPA,12/03/19,17.6072222222,-99.1808333333,GR26,29.4,12,Balsas,Valle,34.37747,15.3653,4.97747,3.3653,23.61978,20.9,59,1010.1,0,,1
CHILAPA,13/03/19,17.6072222222,-99.1808333333,GR26,27.9,14.1,Balsas,Valle,34.11743,15.18753,6.21743,1.08753,23.36615,21.2,62,1009.5,0,,1
CHILAPA,14/03/19,17.6072222222,-99.1808333333,GR26,28.8,12.2,Balsas,Valle,33.79358,14.43652,4.99358,2.23652,23.00839,20.8,56,1008.1,0,,1
OMETEPEC,08/03/19,16.6925,-98.4261111111,GR22,30.8,30.8,Costa Chica de Guerrero,Lomer?o,34.37723,21.06152,3.57723,-9.73848,26.26208,30.8,69,1007.9,0,,1
OMETEPEC,09/03/19,16.6925,-98.4261111111,GR22,30.8,30.8,Costa Chica de Guerrero,Lomer?o,33.58591,21.18173,2.78591,-9.61827,26.16022,,,,0,,1
OMETEPEC,10/03/19,16.6925,-98.4261111111,GR22,30.8,30.8,Costa Chica de Guerrero,Lomer?o,33.26175,20.82523,2.46175,-9.97477,26.09479,30.8,69,1007.9,0,,1
OMETEPEC,11/03/19,16.6925,-98.4261111111,GR22,30.8,30.8,Costa Chica de Guerrero,Lomer?o,34.01917,21.13867,3.21917,-9.66133,26.33109,,,,0,,1
OMETEPEC,12/03/19,16.6925,-98.4261111111,GR22,30.8,30.8,Costa Chica de Guerrero,Lomer?o,34.34595,20.70352,3.54595,-10.09648,26.54132,30.8,69,1007.9,0,,1
OMETEPEC,13/03/19,16.6925,-98.4261111111,GR22,30.8,30.8,Costa Chica de Guerrero,Lomer?o,34.11624,20.42834,3.31624,-10.37166,26.50287,30.8,69,1007.9,0,,1
OMETEPEC,14/03/19,16.6925,-98.4261111111,GR22,30.8,30.8,Costa Chica de Guerrero,Lomer?o,33.0719,19.70822,2.2719,-11.09178,25.85403,30.8,69,1007.9,0,,1
MATAMOROSSEMAR,08/03/19,25.8219444444,-97.1530555556,TM50,19.6,17.5,Bravo Conchos,Llanura,24.18518,20.44278,4.58518,2.94278,22.00699,18.6,,1014.9,0,,1
MATAMOROSSEMAR,09/03/19,25.8219444444,-97.1530555556,TM50,21.1,18.1,Bravo Conchos,Llanura,26.72037,21.49442,5.62037,3.39442,23.19186,19.5,,1009.2,0,,1
MATAMOROSSEMAR,10/03/19,25.8219444444,-97.1530555556,TM50,21.9,18,Bravo Conchos,Llanura,25.09415,20.9895,3.19415,2.9895,22.66098,19.3,,1011.7,0,,1
MATAMOROSSEMAR,11/03/19,25.8219444444,-97.1530555556,TM50,24.4,19.2,Bravo Conchos,Llanura,25.13586,21.40533,0.73586,2.20533,23.01456,20.4,,1015.9,0,,1
MATAMOROSSEMAR,12/03/19,25.8219444444,-97.1530555556,TM50,22.9,20.2,Bravo Conchos,Llanura,24.64545,21.17291,1.74545,0.97291,22.84595,21.1,,1016.8,0,,1
MATAMOROSSEMAR,13/03/19,25.8219444444,-97.1530555556,TM50,22.9,20.6,Bravo Conchos,Llanura,26.56567,21.79974,3.66567,1.19974,23.4632,21.6,,1007,0,,1
MATAMOROSSEMAR,14/03/19,25.8219444444,-97.1530555556,TM50,21.7,19,Bravo Conchos,Llanura,26.46027,20.80096,4.76027,1.80096,22.91696,20.3,,1008.6,0,,1
GR16,08/03/19,17.3,-101.05,GR16,-99,-99,Costa Grande de Guerrero,Llanura,30.13202,23.24246,-99,-99,26.03073,,,,0,,0
GR16,09/03/19,17.3,-101.05,GR16,-99,-99,Costa Grande de Guerrero,Llanura,30.14145,23.71741,-99,-99,26.26239,,,,0,,0
GR16,12/03/19,17.3,-101.05,GR16,-99,-99,Costa Grande de Guerrero,Llanura,30.87781,22.91068,-99,-99,26.20526,,,,,,0
GR16,13/03/19,17.3,-101.05,GR16,-99,-99,Costa Grande de Guerrero,Llanura,30.26953,22.83563,-99,-99,26.04901,,,,,,0
GR16,14/03/19,17.3,-101.05,GR16,-99,-99,Costa Grande de Guerrero,Llanura,29.97223,22.64478,-99,-99,25.65442,,,,,,0
LA UNION,08/03/19,17.9377777778,-101.8244444444,GR15,31.9,25.4,Costa Grande de Guerrero,Llanura,31.84308,23.12231,-0.05692,-2.27769,26.5907,26.3,80,1006.7,0,,1
LA UNION,09/03/19,17.9377777778,-101.8244444444,GR15,33.3,16.5,Costa Grande de Guerrero,Llanura,32.19104,22.33765,-1.10896,5.83765,26.35095,24.8,74,1005.1,0,,1
LA UNION,10/03/19,17.9377777778,-101.8244444444,GR15,29.3,20.2,Costa Grande de Guerrero,Llanura,31.41254,21.87167,2.11254,1.67167,25.87024,24.4,83,1004.3,0,,1
LA UNION,11/03/19,17.9377777778,-101.8244444444,GR15,31.3,21.2,Costa Grande de Guerrero,Llanura,32.02362,22.4361,0.72362,1.2361,26.16852,26,79,1009.9,0,,1
LA UNION,12/03/19,17.9377777778,-101.8244444444,GR15,33.4,18.5,Costa Grande de Guerrero,Llanura,32.31375,21.86063,-1.08625,3.36063,26.20325,25.7,73,1012.4,0,,1
LA UNION,13/03/19,17.9377777778,-101.8244444444,GR15,33.9,18.3,Costa Grande de Guerrero,Llanura,31.98776,22.50641,-1.91224,4.20641,26.59653,26,71,1015,0,,1
LA UNION,14/03/19,17.9377777778,-101.8244444444,GR15,32.9,19.3,Costa Grande de Guerrero,Llanura,31.88913,22.27759,-1.01087,2.97759,26.12927,25.7,74,948.5,0,,1
GR10,08/03/19,16.91,-99.94,GR10,-99,-99,Costa Grande de Guerrero,Sierra,32.28769,22.69489,-99,-99,26.36749,,,,,,0
GR10,09/03/19,16.91,-99.94,GR10,-99,-99,Costa Grande de Guerrero,Sierra,31.68375,22.67816,-99,-99,26.27271,,,,,,0
PETACALCO,08/03/19,17.9844444444,-102.1230555556,GR03,30.7,24.2,Balsas,NaN,31.31744,23.06836,0.61744,-1.13164,26.32416,27.8,81,1008.6,0,268.1,1
PETACALCO,09/03/19,17.9844444444,-102.1230555556,GR03,30.7,20.7,Balsas,NaN,31.73956,22.2392,1.03956,1.5392,26.01831,26.3,78,1006.3,0,272.2,1
PETACALCO,10/03/19,17.9844444444,-102.1230555556,GR03,29.2,21.4,Balsas,NaN,30.87646,21.92719,1.67646,0.52719,25.56454,25.4,80,1006.8,0,269.7,1
PETACALCO,11/03/19,17.9844444444,-102.1230555556,GR03,31,23.5,Balsas,NaN,31.46146,22.42468,0.46146,-1.07532,25.88049,26.6,74,1008.3,0,268.8,1
PETACALCO,12/03/19,17.9844444444,-102.1230555556,GR03,32.1,21,Balsas,NaN,31.75052,21.72488,-0.34948,0.72488,25.90643,26.3,73,1008.8,0,270.4,1
PETACALCO,13/03/19,17.9844444444,-102.1230555556,GR03,33.8,21.5,Balsas,NaN,31.55606,22.28351,-2.24394,0.78351,26.32257,27.2,72,1007.6,0,270.5,1
PETACALCO,14/03/19,17.9844444444,-102.1230555556,GR03,32.9,20.9,Balsas,NaN,31.29993,21.91913,-1.60007,1.01913,25.7916,26.8,74,1007.3,0,275.6,1
LA MICHILIA,08/03/19,23.3875,-104.2469444444,DG13,23.4,-0.9,Lerma Santiago,Meseta,28.26892,6.4444,4.86892,7.3444,16.33533,12.2,40,758.5,0,281.2,1
LA MICHILIA,09/03/19,23.3875,-104.2469444444,DG13,20.3,-1.8,Lerma Santiago,Meseta,25.87396,8.13019,5.57396,9.93019,15.75955,9.7,45,756.6,0,220.9,1
LA MICHILIA,10/03/19,23.3875,-104.2469444444,DG13,24.3,-2.9,Lerma Santiago,Meseta,27.31219,7.39194,3.01219,10.29194,15.72183,10.7,40,757,0,308.8,1
LA MICHILIA,11/03/19,23.3875,-104.2469444444,DG13,26.2,-3,Lerma Santiago,Meseta,28.45844,7.63467,2.25844,10.63467,17.14685,11.2,42,757.7,0,287.7,1
LA MICHILIA,12/03/19,23.3875,-104.2469444444,DG13,22.3,1,Lerma Santiago,Meseta,24.59534,9.48755,2.29534,8.48755,15.86526,12.4,45,756.6,0,300.1,1
LA MICHILIA,13/03/19,23.3875,-104.2469444444,DG13,20.3,5.7,Lerma Santiago,Meseta,24.26245,4.65308,3.96245,-1.04692,13.31412,12.1,37,754.6,0,319.8,1
LA MICHILIA,14/03/19,23.3875,-104.2469444444,DG13,23.2,-4.6,Lerma Santiago,Meseta,26.35461,5.24411,3.15461,9.84411,14.08362,9.4,48,755.8,0,318.1,1
SAN ANTONIO,08/03/19,26.4330555556,-105.3311111111,DG11,25.3,13.7,Bravo Conchos,Lomer?o,28.07678,9.48694,2.77678,-4.21306,17.15982,15.2,56,,200,54.3,1
SAN ANTONIO,09/03/19,26.4330555556,-105.3311111111,DG11,23.7,12.4,Bravo Conchos,Lomer?o,23.86646,8.93555,0.16646,-3.46445,15.80865,17.8,58,,230,58.1,1
SAN ANTONIO,10/03/19,26.4330555556,-105.3311111111,DG11,24.8,10.5,Bravo Conchos,Lomer?o,25.55798,8.57004,0.75798,-1.92996,16.0387,17.5,59,,210,58.1,1
SAN ANTONIO,11/03/19,26.4330555556,-105.3311111111,DG11,23.2,9.7,Bravo Conchos,Lomer?o,25.95966,10.05652,2.75966,0.35652,16.54395,,,,,,1
SAN ANTONIO,12/03/19,26.4330555556,-105.3311111111,DG11,23.5,21.7,Bravo Conchos,Lomer?o,23.65228,10.81284,0.15228,-10.88716,16.23441,,,,,,1
SAN ANTONIO,13/03/19,26.4330555556,-105.3311111111,DG11,25.4,10.2,Bravo Conchos,Lomer?o,27.06885,3.01672,1.66885,-7.18328,14.20172,17,56,,200,54.1,1
SAN ANTONIO,14/03/19,26.4330555556,-105.3311111111,DG11,24.1,7.5,Bravo Conchos,Lomer?o,26.28424,5.05072,2.18424,-2.44928,13.81253,15.8,56,,200,52.2,1
VILLA OCAMPO,08/03/19,26.4405555556,-105.5025,DG07,27.2,6.4,Bravo Conchos,Valle,27.05777,8.93088,-0.14223,2.53088,16.27966,17.8,34,829.4,0,198.7,1
VILLA OCAMPO,09/03/19,26.4405555556,-105.5025,DG07,25.2,13.4,Bravo Conchos,Valle,22.67215,8.28195,-2.52785,-5.11805,14.72998,19.5,31,825.9,0,193.9,1
VILLA OCAMPO,10/03/19,26.4405555556,-105.5025,DG07,26.2,9.5,Bravo Conchos,Valle,24.62546,7.78421,-1.57454,-1.71579,14.98999,18.8,40,827.2,0,214.3,1
VILLA OCAMPO,11/03/19,26.4405555556,-105.5025,DG07,26.3,10.5,Bravo Conchos,Valle,24.97519,9.22552,-1.32481,-1.27448,15.50171,18.3,36,828.8,0,137.4,1
VILLA OCAMPO,12/03/19,26.4405555556,-105.5025,DG07,26,10.4,Bravo Conchos,Valle,22.35959,9.61398,-3.64041,-0.78602,14.93994,18.2,36,826,0,240.8,1
VILLA OCAMPO,13/03/19,26.4405555556,-105.5025,DG07,26.9,11,Bravo Conchos,Valle,25.6799,2.526,-1.2201,-8.474,13.01315,17.4,30,822.7,0,308.4,1
VILLA OCAMPO,14/03/19,26.4405555556,-105.5025,DG07,25,5.9,Bravo Conchos,Valle,26.22504,4.43106,1.22504,-1.46894,13.26703,16,28,826.6,0,255.6,1
MOLINO DEL REY,08/03/19,19.4161111111,-99.1919444444,DF26,27.2,11.5,Panuco,Llanura,27.42889,9.25473,0.22889,-2.24527,17.17419,19.5,42,778.3,0,272.1,1
MOLINO DEL REY,09/03/19,19.4161111111,-99.1919444444,DF26,27.8,13.1,Panuco,Llanura,27.70663,9.64728,-0.09337,-3.45272,17.65582,20.9,37,776.5,0,249.5,1
MOLINO DEL REY,10/03/19,19.4161111111,-99.1919444444,DF26,29.1,12.5,Panuco,Llanura,28.06158,10.36481,-1.03842,-2.13519,18.35147,20.8,41,776.9,0,255.1,1
MOLINO DEL REY,11/03/19,19.4161111111,-99.1919444444,DF26,30.2,12.3,Panuco,Llanura,28.91354,9.78992,-1.28646,-2.51008,18.23657,21.2,37,777.8,0,285.1,1
MOLINO DEL REY,12/03/19,19.4161111111,-99.1919444444,DF26,28.8,10.4,Panuco,Llanura,27.45673,7.63657,-1.34327,-2.76343,16.88599,20.2,28,777.6,0,307.6,1
MOLINO DEL REY,13/03/19,19.4161111111,-99.1919444444,DF26,28.7,10.7,Panuco,Llanura,27.48206,7.52148,-1.21794,-3.17852,16.18353,18.9,31,775.5,0,300.4,1
MOLINO DEL REY,14/03/19,19.4161111111,-99.1919444444,DF26,28.1,11.7,Panuco,Llanura,27.87317,9.4198,-0.22683,-2.2802,17.4935,19.5,37,775.9,0,254,1
DF09,08/03/19,19.27,-99.16,DF09,-99,-99,Panuco,Llanura,28.38501,10.14011,-99,-99,18.12976,,,,,,0
DF09,09/03/19,19.27,-99.16,DF09,-99,-99,Panuco,Llanura,28.74237,10.52316,-99,-99,18.62708,,,,,,0
DF09,13/03/19,19.27,-99.16,DF09,-99,-99,Panuco,Llanura,28.29248,8.5802,-99,-99,17.30981,,,,,,0
FINCA ARGOVIA,08/03/19,15.1247222222,-92.3002777778,CS29,29.4,20.9,Costa de Chiapas,Sierra,31.77213,19.08081,2.37213,-1.81919,24.7674,23.9,,,0,208.5,1
FINCA ARGOVIA,09/03/19,15.1247222222,-92.3002777778,CS29,30.8,18,Costa de Chiapas,Sierra,31.45618,19.03137,0.65618,1.03137,24.64059,23.7,,,0,155.8,1
FINCA ARGOVIA,10/03/19,15.1247222222,-92.3002777778,CS29,30,17.9,Costa de Chiapas,Sierra,32.01984,20.34946,2.01984,2.44946,25.2287,23.4,,,0,131.8,1
